## mes hora acimut cenit s[0] s[1] s[2]
1	18.700000	72.016852	106.260834	0.296387	0.913099	-0.280011
1	18.800000	72.369312	107.612382	0.288683	0.908356	-0.302576
1	18.900000	72.713203	108.966542	0.281022	0.902990	-0.325016
1	19.000000	73.048698	110.323204	0.273409	0.897006	-0.347315
1	19.100000	73.375944	111.682259	0.265849	0.890407	-0.369459
1	19.200000	73.695074	113.043606	0.258347	0.883198	-0.391432
1	19.300000	74.006198	114.407145	0.250910	0.875383	-0.413218
1	19.400000	74.309406	115.772780	0.243540	0.866968	-0.434803
1	19.500000	74.604767	117.140422	0.236245	0.857960	-0.456173
1	19.600000	74.892327	118.509980	0.229028	0.848363	-0.477312
1	19.700000	75.172110	119.881371	0.221895	0.838185	-0.498206
1	19.800000	75.444113	121.254511	0.214850	0.827432	-0.518841
1	19.900000	75.708310	122.629321	0.207898	0.816113	-0.539202
1	20.000000	75.964643	124.005723	0.201045	0.804234	-0.559276
1	20.100000	76.213023	125.383641	0.194295	0.791803	-0.579048
1	20.200000	76.453331	126.763003	0.187652	0.778830	-0.598506
1	20.300000	76.685407	128.143735	0.181121	0.765324	-0.617636
1	20.400000	76.909051	129.525768	0.174706	0.751293	-0.636425
1	20.500000	77.124017	130.909032	0.168413	0.736747	-0.654860
1	20.600000	77.330007	132.293458	0.162244	0.721696	-0.672928
1	20.700000	77.526665	133.678979	0.156205	0.706150	-0.690617
1	20.800000	77.713569	135.065526	0.150299	0.690121	-0.707915
1	20.900000	77.890218	136.453032	0.144531	0.673618	-0.724810
1	21.000000	78.056027	137.841429	0.138905	0.656654	-0.741290
1	21.100000	78.210307	139.230647	0.133424	0.639240	-0.757344
1	21.200000	78.352249	140.620615	0.128092	0.621387	-0.772962
1	21.300000	78.480904	142.011260	0.122913	0.603109	-0.788132
1	21.400000	78.595160	143.402507	0.117891	0.584418	-0.802844
1	21.500000	78.693704	144.794276	0.113028	0.565326	-0.817087
1	21.600000	78.774987	146.186483	0.108328	0.545846	-0.830853
1	21.700000	78.837170	147.579037	0.103795	0.525993	-0.844132
1	21.800000	78.878065	148.971839	0.099431	0.505778	-0.856914
1	21.900000	78.895050	150.364780	0.095239	0.485218	-0.869191
1	22.000000	78.884965	151.757739	0.091223	0.464324	-0.880955
1	22.100000	78.843974	153.150578	0.087385	0.443113	-0.892197
1	22.200000	78.767381	154.543137	0.083728	0.421598	-0.902909
1	22.300000	78.649386	155.935229	0.080254	0.399794	-0.913085
1	22.400000	78.482752	157.326629	0.076966	0.377716	-0.922717
1	22.500000	78.258338	158.717065	0.073865	0.355379	-0.931799
1	22.600000	77.964449	160.106198	0.070954	0.332798	-0.940325
1	22.700000	77.585897	161.493598	0.068236	0.309989	-0.948288
1	22.800000	77.102612	162.878709	0.065711	0.286968	-0.955684
1	22.900000	76.487558	164.260790	0.063381	0.263751	-0.962506
1	23.000000	75.703489	165.638830	0.061249	0.240352	-0.968751
1	23.100000	74.697738	167.011406	0.059316	0.216789	-0.974415
1	23.200000	73.393561	168.376445	0.057582	0.193077	-0.979493
1	23.300000	71.675108	169.730803	0.056050	0.169233	-0.983981
1	23.400000	69.360143	171.069480	0.054720	0.145273	-0.987877
1	23.500000	66.148035	172.384061	0.053593	0.121213	-0.991179
1	23.600000	61.516137	173.659396	0.052669	0.097070	-0.993883
1	23.700000	54.510680	174.866010	0.051951	0.072861	-0.995988
1	23.800000	43.376574	175.941989	0.051437	0.048602	-0.997493
1	23.900000	25.428835	176.754558	0.051129	0.024309	-0.998396


2	0.500000	-123.090952	171.303907	-0.082547	-0.126671	-0.988504
2	0.600000	-118.190458	170.081633	-0.081369	-0.151814	-0.985054
2	0.700000	-114.334199	168.808051	-0.079979	-0.176852	-0.980982
2	0.800000	-111.228672	167.498892	-0.078378	-0.201770	-0.976292
2	0.900000	-108.673512	166.164314	-0.076566	-0.226550	-0.970986
2	1.000000	-106.530299	164.811081	-0.074546	-0.251174	-0.965067
2	1.100000	-104.701632	163.443834	-0.072317	-0.275626	-0.958541
2	1.200000	-103.117577	162.065846	-0.069883	-0.299889	-0.951411
2	1.300000	-101.726914	160.679485	-0.067245	-0.323947	-0.943683
2	1.400000	-100.491420	159.286505	-0.064404	-0.347782	-0.935361
2	1.500000	-99.382068	157.888229	-0.061362	-0.371379	-0.926451
2	1.600000	-98.376465	156.485678	-0.058122	-0.394722	-0.916960
2	1.700000	-97.457078	155.079649	-0.054685	-0.417794	-0.906894
2	1.800000	-96.610000	153.670776	-0.051055	-0.440580	-0.896260
2	1.900000	-95.824063	152.259572	-0.047233	-0.463064	-0.885065
2	2.000000	-95.090199	150.846454	-0.043222	-0.485231	-0.873317
2	2.100000	-94.400967	149.431771	-0.039025	-0.507065	-0.861024
2	2.200000	-93.750205	148.015811	-0.034645	-0.528551	-0.848194
2	2.300000	-93.132763	146.598823	-0.030085	-0.549675	-0.834837
2	2.400000	-92.544305	145.181016	-0.025347	-0.570423	-0.820960
2	2.500000	-91.981147	143.762576	-0.020436	-0.590779	-0.806574
2	2.600000	-91.440138	142.343661	-0.015354	-0.610731	-0.791689
2	2.700000	-90.918566	140.924414	-0.010105	-0.630264	-0.776315
2	2.800000	-90.414078	139.504963	-0.004693	-0.649365	-0.760462
2	2.900000	-89.924624	138.085422	0.000879	-0.668021	-0.744142
2	3.000000	-89.448401	136.665896	0.006607	-0.686220	-0.727364
2	3.100000	-88.983820	135.246481	0.012486	-0.703948	-0.710142
2	3.200000	-88.529468	133.827268	0.018514	-0.721193	-0.692487
2	3.300000	-88.084083	132.408340	0.024685	-0.737944	-0.674410
2	3.400000	-87.646533	130.989778	0.030996	-0.754190	-0.655924
2	3.500000	-87.215793	129.571657	0.037443	-0.769919	-0.637043
2	3.600000	-86.790935	128.154050	0.044020	-0.785120	-0.617778
2	3.700000	-86.371108	126.737029	0.050723	-0.799782	-0.598143
2	3.800000	-85.955533	125.320663	0.057548	-0.813897	-0.578152
2	3.900000	-85.543491	123.905019	0.064490	-0.827454	-0.557818
